fd_max,insights_duration,shutdown_reason,used_memory_max,total_network,cpu_system_time,tx_bytes,insight_init_duration,tmp_max,init_duration,payload,request_id,fd_use,agent_memory_max,function_name,cold_start,version,start_time,total_memory,tmp_free,tmp_used,rx_bytes,agent_memory_avg,duration,billed_mb_ms,memory_used,memory_size,billed_duration,shutdown,threads_max,memory_utilisation,cpu_user_time
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 7710},e5d040bd-d55c-4131-9aa0-084055f046ae,19.0,11.0,sebs-floatOperation,False,RAM1152,1722578907379,1152.0,538320896.0,12140544.0,0.0,11.0,8,9216.0,74,1152,8.0,0.0,9.0,6.0,0.0
1024.0,6.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6610},f116f4e0-7c18-46e7-b2f2-cc11a934fe83,20.0,10.0,sebs-floatOperation,False,RAM1792,1722578906502,1792.0,538320896.0,12140544.0,0.0,10.0,7,12544.0,74,1792,7.0,0.0,10.0,4.0,10.0
1024.0,114.0,0,73.0,12163.0,0.0,4552.0,0.0,550461440.0,,{'n': 6110},5ae32fe3-140b-4c08-b920-2c8f0d7fa712,19.0,9.0,sebs-floatOperation,False,RAM128,1722578907180,128.0,538320896.0,12140544.0,7611.0,9.0,115,14720.0,73,128,115.0,0.0,10.0,57.0,10.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 8510},24cb55e0-91f2-4a3b-af95-e26d3b4f5192,20.0,10.0,sebs-floatOperation,False,RAM1024,1722578907352,1024.0,538320896.0,12140544.0,0.0,10.0,8,8192.0,74,1024,8.0,0.0,10.0,7.0,20.0
1024.0,6.0,0,72.0,84.0,70.0,42.0,543.0,550461440.0,543.0,{'n': 1010},bf4ad77a-f2b2-42f5-908a-be27caf4a538,21.0,9.0,sebs-floatOperation,True,RAM896,1722578902233,896.0,538324992.0,12136448.0,42.0,8.0,7,6272.0,72,896,7.0,0.0,10.0,8.0,20.0
1024.0,4.0,0,73.0,1639.0,0.0,494.0,0.0,550461440.0,,{'n': 2210},8dd5b82c-789f-4887-8ff4-8b8c61447492,21.0,9.0,sebs-floatOperation,False,RAM1408,1722578903879,1408.0,538320896.0,12140544.0,1145.0,9.0,5,7040.0,73,1408,5.0,0.0,10.0,5.0,0.0
1024.0,2.0,0,73.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 1210},deff65fb-03f8-4a8a-8369-ce0613605376,19.0,10.0,sebs-floatOperation,False,RAM1408,1722578904900,1408.0,538320896.0,12140544.0,0.0,10.0,3,4224.0,73,1408,3.0,0.0,11.0,5.0,10.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 8810},6a6e5388-91c2-46d5-969b-f55b7d39e326,19.0,10.0,sebs-floatOperation,False,RAM3008,1722578907777,3008.0,538320896.0,12140544.0,0.0,10.0,8,24064.0,74,3008,8.0,0.0,10.0,2.0,10.0
1024.0,5.0,0,72.0,10594.0,0.0,4085.0,0.0,550461440.0,,{'n': 2610},e4c16f1f-1663-4417-b295-b54b508ab36e,20.0,9.0,sebs-floatOperation,False,RAM1920,1722578904247,1920.0,538320896.0,12140544.0,6509.0,9.0,6,11520.0,72,1920,6.0,0.0,10.0,3.0,0.0
1024.0,3.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 3210},c71ccea8-f325-4569-a06a-df2046c46d25,19.0,10.0,sebs-floatOperation,False,RAM896,1722578904733,896.0,538320896.0,12140544.0,0.0,10.0,4,3584.0,74,896,4.0,0.0,10.0,8.0,0.0
1024.0,3.0,0,73.0,13005.0,0.0,12275.0,0.0,550461440.0,,{'n': 2810},5b516bb4-37ea-41b9-84ab-72bc9346b701,20.0,11.0,sebs-floatOperation,False,RAM2688,1722578905366,2688.0,538320896.0,12140544.0,730.0,11.0,4,10752.0,73,2688,4.0,0.0,10.0,2.0,10.0
1024.0,14.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 9510},4d09e3ab-f6d5-4da3-b977-f80a8c2b442e,20.0,10.0,sebs-floatOperation,False,RAM640,1722578908377,640.0,538320896.0,12140544.0,0.0,10.0,15,9600.0,74,640,15.0,0.0,10.0,11.0,10.0
1024.0,3.0,0,72.0,676.0,0.0,78.0,0.0,550461440.0,,{'n': 1410},fff2a573-9491-4e04-9897-0f374338ec39,21.0,9.0,sebs-floatOperation,False,RAM2176,1722578904080,2176.0,538320896.0,12140544.0,598.0,9.0,4,8704.0,72,2176,4.0,0.0,10.0,3.0,10.0
1024.0,8.0,0,72.0,84.0,70.0,42.0,518.0,550461440.0,518.0,{'n': 4310},8012a5bb-9bc6-4477-bd2e-73560ac6a408,21.0,9.0,sebs-floatOperation,True,RAM2944,1722578903545,2944.0,538324992.0,12136448.0,42.0,8.0,9,26496.0,72,2944,9.0,0.0,10.0,2.0,20.0
1024.0,7.0,0,74.0,11286.0,0.0,3376.0,0.0,550461440.0,,{'n': 6310},1f077b25-a207-40e5-8feb-a8c69aab86e0,20.0,9.0,sebs-floatOperation,False,RAM3008,1722578908336,3008.0,538320896.0,12140544.0,7910.0,9.0,8,24064.0,74,3008,8.0,0.0,10.0,2.0,10.0
1024.0,6.0,0,73.0,10901.0,0.0,3290.0,0.0,550461440.0,,{'n': 5610},eb1ed1ff-6c0f-46ae-90ea-e404e50ed37b,19.0,9.0,sebs-floatOperation,False,RAM2944,1722578907426,2944.0,538320896.0,12140544.0,7611.0,9.0,7,20608.0,73,2944,7.0,0.0,10.0,2.0,10.0
1024.0,5.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6210},a116e2c8-9311-4698-984a-243c8a8d3ecf,19.0,10.0,sebs-floatOperation,False,RAM1792,1722578908115,1792.0,538320896.0,12140544.0,0.0,10.0,6,10752.0,74,1792,6.0,0.0,10.0,4.0,0.0
1024.0,7.0,0,73.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 1810},848b5c77-ecc3-4487-9da1-6d1e8e92f548,20.0,10.0,sebs-floatOperation,False,RAM512,1722578904639,512.0,538320896.0,12140544.0,0.0,10.0,8,4096.0,73,512,8.0,0.0,10.0,14.0,0.0
1024.0,5.0,0,73.0,1463.0,0.0,408.0,0.0,550461440.0,,{'n': 5010},344c54a7-4787-410a-81db-fe3983d3fe47,19.0,10.0,sebs-floatOperation,False,RAM640,1722578907591,640.0,538320896.0,12140544.0,1055.0,10.0,6,3840.0,73,640,6.0,0.0,10.0,11.0,0.0
1024.0,3.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 2510},cf3ac4dd-9c8a-4dad-a786-8ac59e121c73,19.0,11.0,sebs-floatOperation,False,RAM896,1722578904883,896.0,538320896.0,12140544.0,0.0,11.0,4,3584.0,74,896,4.0,0.0,10.0,8.0,10.0
1024.0,7.0,0,73.0,10944.0,0.0,4289.0,0.0,550461440.0,,{'n': 7210},0fd8df05-ab1f-4e98-8067-ee9b777569d8,19.0,9.0,sebs-floatOperation,False,RAM2560,1722578906816,2560.0,538320896.0,12140544.0,6655.0,9.0,8,20480.0,73,2560,8.0,0.0,10.0,2.0,20.0
1024.0,6.0,0,74.0,12366.0,10.0,12168.0,0.0,550461440.0,,{'n': 8410},95f8cff3-b39c-4863-9d93-1815f42a0131,20.0,10.0,sebs-floatOperation,False,RAM1152,1722578907425,1152.0,538320896.0,12140544.0,198.0,10.0,7,8064.0,74,1152,7.0,0.0,10.0,6.0,0.0
1024.0,2.0,0,73.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 210},b7380e50-b088-4eec-988d-cd19f8b85094,20.0,11.0,sebs-floatOperation,False,RAM2304,1722578905070,2304.0,538320896.0,12140544.0,0.0,11.0,3,6912.0,73,2304,3.0,0.0,10.0,3.0,0.0
1024.0,7.0,0,74.0,31070.0,10.0,30208.0,0.0,550461440.0,,{'n': 7010},ce4ba445-fcef-4427-aaf3-755c9c8f291f,20.0,9.0,sebs-floatOperation,False,RAM1280,1722578906556,1280.0,538320896.0,12140544.0,862.0,9.0,8,10240.0,74,1280,8.0,0.0,10.0,5.0,20.0
1024.0,5.0,0,73.0,11649.0,0.0,3542.0,0.0,550461440.0,,{'n': 6410},06b39fe5-ef32-4498-a658-b6550b3aaada,19.0,9.0,sebs-floatOperation,False,RAM768,1722578906959,768.0,538320896.0,12140544.0,8107.0,9.0,6,4608.0,73,768,6.0,0.0,10.0,9.0,0.0
1024.0,7.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 6910},4f7a9d31-78c0-4c97-9bd2-f6733b80b3f1,20.0,10.0,sebs-floatOperation,False,RAM1536,1722578907207,1536.0,538320896.0,12140544.0,0.0,10.0,8,12288.0,74,1536,8.0,0.0,10.0,4.0,10.0
1024.0,5.0,0,72.0,84.0,40.0,42.0,449.0,550461440.0,449.0,{'n': 510},dd1e4bac-0e6f-4459-acd5-24e22d5e72bd,20.0,9.0,sebs-floatOperation,True,RAM768,1722578901443,768.0,538324992.0,12136448.0,42.0,8.0,6,4608.0,72,768,6.0,0.0,10.0,9.0,60.0
1024.0,12.0,0,73.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 9910},9beabe03-b550-49da-8ce7-152c2d835f47,19.0,9.0,sebs-floatOperation,False,RAM512,1722578906785,512.0,538320896.0,12140544.0,0.0,9.0,13,6656.0,73,512,13.0,0.0,10.0,14.0,0.0
1024.0,6.0,0,74.0,9059.0,10.0,2610.0,0.0,550461440.0,,{'n': 6210},cdd5268d-a061-45f8-9bda-ea8aefa47226,20.0,10.0,sebs-floatOperation,False,RAM2560,1722578908373,2560.0,538320896.0,12140544.0,6449.0,10.0,7,17920.0,74,2560,7.0,0.0,10.0,2.0,0.0
1024.0,7.0,0,74.0,11161.0,0.0,4363.0,0.0,550461440.0,,{'n': 9110},a1f48c63-a683-42d7-a9c9-0f5f2bfbc020,19.0,9.0,sebs-floatOperation,False,RAM1792,1722578907060,1792.0,538320896.0,12140544.0,6798.0,9.0,8,14336.0,74,1792,8.0,0.0,10.0,4.0,10.0
1024.0,6.0,0,72.0,84.0,120.0,42.0,503.0,550461440.0,503.0,{'n': 4510},567febbc-a709-47f8-a5dc-f776d3f32b6d,21.0,9.0,sebs-floatOperation,True,RAM2560,1722578903269,2560.0,538324992.0,12136448.0,42.0,8.0,7,17920.0,72,2560,7.0,0.0,10.0,2.0,40.0
1024.0,5.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 3710},1b5011cf-4b5a-4aff-a46c-9528b99fc489,20.0,9.0,sebs-floatOperation,False,RAM1152,1722578905069,1152.0,538320896.0,12140544.0,0.0,9.0,6,6912.0,74,1152,6.0,0.0,10.0,6.0,10.0
1024.0,11.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 8010},a9ad88f5-26c3-4ad2-900d-165f8271793a,20.0,10.0,sebs-floatOperation,False,RAM768,1722578908009,768.0,538320896.0,12140544.0,0.0,10.0,12,9216.0,74,768,12.0,0.0,10.0,9.0,10.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 9310},8f927e2b-e403-45a6-9ead-0921433360fa,19.0,10.0,sebs-floatOperation,False,RAM1536,1722578908483,1536.0,538320896.0,12140544.0,0.0,10.0,8,12288.0,74,1536,8.0,0.0,10.0,4.0,10.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 7510},f80bf6ab-454e-4628-9425-442dbb3db3ca,19.0,11.0,sebs-floatOperation,False,RAM1920,1722578908235,1920.0,538320896.0,12140544.0,0.0,11.0,8,15360.0,74,1920,8.0,0.0,10.0,3.0,10.0
1024.0,3.0,0,72.0,11383.0,0.0,4503.0,0.0,550461440.0,,{'n': 1110},077ccd94-8b6c-40a8-bb63-a1fc2b5306b0,20.0,9.0,sebs-floatOperation,False,RAM2304,1722578904392,2304.0,538320896.0,12140544.0,6880.0,9.0,4,9216.0,72,2304,4.0,0.0,10.0,3.0,0.0
1024.0,113.0,0,72.0,8967.0,0.0,1455.0,0.0,550461440.0,,{'n': 8310},65410b60-5151-4d33-a220-3281c43c728b,20.0,9.0,sebs-floatOperation,False,RAM128,1722578907256,128.0,538320896.0,12140544.0,7512.0,9.0,114,14592.0,72,128,114.0,0.0,10.0,56.0,0.0
1024.0,7.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 9110},32d09f4c-9f26-487b-b343-6eaebf095660,20.0,11.0,sebs-floatOperation,False,RAM1920,1722578907834,1920.0,538320896.0,12140544.0,0.0,11.0,8,15360.0,74,1920,8.0,0.0,10.0,3.0,10.0
1024.0,6.0,0,72.0,84.0,100.0,42.0,510.0,550461440.0,510.0,{'n': 2910},184565e1-ba1f-4b78-8e52-a05d6428ef32,20.0,9.0,sebs-floatOperation,True,RAM3008,1722578903586,3008.0,538324992.0,12136448.0,42.0,8.0,7,21056.0,72,3008,7.0,0.0,10.0,2.0,60.0
1024.0,108.0,0,73.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 6710},4112b465-052a-4109-852d-2aec64c177ac,19.0,10.0,sebs-floatOperation,False,RAM128,1722578906180,128.0,538320896.0,12140544.0,0.0,10.0,109,13952.0,73,128,109.0,0.0,10.0,57.0,0.0
1024.0,5.0,0,74.0,12686.0,40.0,4767.0,0.0,550461440.0,,{'n': 6010},1ec1c092-386d-4ee6-ae91-fc10d01c9a4d,19.0,10.0,sebs-floatOperation,False,RAM1664,1722578908147,1664.0,538320896.0,12140544.0,7919.0,10.0,6,9984.0,74,1664,6.0,0.0,10.0,4.0,40.0
1024.0,8.0,0,74.0,21647.0,0.0,7579.0,0.0,550461440.0,,{'n': 9010},e798bb86-cef4-4012-bede-80acebb0f418,19.0,10.0,sebs-floatOperation,False,RAM1536,1722578908512,1536.0,538320896.0,12140544.0,14068.0,10.0,9,13824.0,74,1536,9.0,0.0,10.0,4.0,0.0
1024.0,23.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 7710},046e2090-02d5-4f1d-b3fd-a73d4eeb71ec,20.0,11.0,sebs-floatOperation,False,RAM384,1722578907960,384.0,538320896.0,12140544.0,0.0,11.0,24,9216.0,74,384,24.0,0.0,10.0,19.0,10.0
1024.0,3.0,0,73.0,10878.0,0.0,4289.0,0.0,550461440.0,,{'n': 1910},37bed67b-c277-436d-bbc0-77668b730acf,19.0,9.0,sebs-floatOperation,False,RAM2560,1722578905287,2560.0,538320896.0,12140544.0,6589.0,9.0,4,10240.0,73,2560,4.0,0.0,10.0,2.0,0.0
1024.0,7.0,0,72.0,84.0,80.0,42.0,514.0,550461440.0,514.0,{'n': 2910},c158c9c5-0a9f-4db8-9344-e38c4ca1ea1b,23.0,9.0,sebs-floatOperation,True,RAM1792,1722578902665,1792.0,538324992.0,12136448.0,42.0,8.0,8,14336.0,72,1792,8.0,0.0,9.0,4.0,40.0
1024.0,4.0,0,73.0,1603.0,10.0,482.0,0.0,550461440.0,,{'n': 2410},8fda7d75-4c24-44a1-8af1-b10712c75689,19.0,9.0,sebs-floatOperation,False,RAM1280,1722578904226,1280.0,538320896.0,12140544.0,1121.0,9.0,5,6400.0,73,1280,5.0,0.0,10.0,5.0,0.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 8210},291472c6-9dda-4e44-b824-0e217598d950,19.0,11.0,sebs-floatOperation,False,RAM2688,1722578908517,2688.0,538320896.0,12140544.0,0.0,11.0,8,21504.0,74,2688,8.0,0.0,10.0,2.0,10.0
1024.0,16.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 2310},0d49c6f0-59a9-43cc-9352-fa3a017115a1,19.0,10.0,sebs-floatOperation,False,RAM256,1722578904880,256.0,538320896.0,12140544.0,0.0,10.0,17,4352.0,74,256,17.0,0.0,10.0,28.0,0.0
1024.0,7.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 7010},6167ad7c-b2bd-4d3e-986f-0e8849bc1049,19.0,11.0,sebs-floatOperation,False,RAM2688,1722578908445,2688.0,538320896.0,12140544.0,0.0,11.0,8,21504.0,74,2688,8.0,0.0,10.0,2.0,0.0
1024.0,6.0,0,72.0,84.0,40.0,42.0,525.0,550461440.0,525.0,{'n': 2810},797d1481-5a1f-44a0-a795-e8bbafaf8c5e,20.0,9.0,sebs-floatOperation,True,RAM1536,1722578902452,1536.0,538324992.0,12136448.0,42.0,8.0,7,10752.0,72,1536,7.0,0.0,10.0,4.0,40.0
1024.0,7.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 8210},60740347-957d-485f-b875-6b5c8215a284,19.0,10.0,sebs-floatOperation,False,RAM3008,1722578908587,3008.0,538320896.0,12140544.0,0.0,10.0,8,24064.0,74,3008,8.0,0.0,10.0,2.0,10.0
1024.0,6.0,0,74.0,10460.0,0.0,2857.0,0.0,550461440.0,,{'n': 5510},2b230b34-ac26-4832-8d22-3bcce91b7700,20.0,10.0,sebs-floatOperation,False,RAM1024,1722578907114,1024.0,538320896.0,12140544.0,7603.0,10.0,7,7168.0,74,1024,7.0,0.0,10.0,7.0,20.0
1024.0,14.0,0,73.0,11448.0,10.0,3496.0,0.0,550461440.0,,{'n': 9110},cf8b487a-22d1-4172-8b61-1d88a58404f1,20.0,9.0,sebs-floatOperation,False,RAM768,1722578906731,768.0,538320896.0,12140544.0,7952.0,9.0,15,11520.0,73,768,15.0,0.0,10.0,9.0,10.0
1024.0,8.0,0,74.0,22559.0,0.0,7665.0,0.0,550461440.0,,{'n': 9410},0bf8bb9c-f3a7-4fe4-a099-7d7652145d0d,20.0,9.0,sebs-floatOperation,False,RAM3008,1722578907260,3008.0,538320896.0,12140544.0,14894.0,9.0,9,27072.0,74,3008,9.0,0.0,10.0,2.0,20.0
1024.0,12.0,0,73.0,20748.0,0.0,6886.0,0.0,550461440.0,,{'n': 9010},b5cd3ced-6d76-41b6-b046-a39f4b84176e,20.0,9.0,sebs-floatOperation,False,RAM768,1722578906724,768.0,538320896.0,12140544.0,13862.0,9.0,13,9984.0,73,768,13.0,0.0,10.0,9.0,10.0
1024.0,7.0,0,74.0,628.0,0.0,66.0,0.0,550461440.0,,{'n': 8110},11e3bc15-7ef8-4467-af68-21d169824ad6,19.0,11.0,sebs-floatOperation,False,RAM2304,1722578906855,2304.0,538320896.0,12140544.0,562.0,11.0,8,18432.0,74,2304,8.0,0.0,10.0,3.0,10.0
1024.0,5.0,0,72.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 2710},903278b0-f5a3-4383-8e94-bc46e05e05f6,20.0,10.0,sebs-floatOperation,False,RAM2176,1722578904234,2176.0,538320896.0,12140544.0,0.0,10.0,6,13056.0,72,2176,6.0,0.0,11.0,3.0,10.0
1024.0,19.0,0,73.0,562.0,0.0,132.0,0.0,550461440.0,,{'n': 9410},d45a25e6-a233-461c-a61f-d6b1cf655519,19.0,10.0,sebs-floatOperation,False,RAM384,1722578906620,384.0,538320896.0,12140544.0,430.0,10.0,20,7680.0,73,384,20.0,0.0,10.0,19.0,10.0
1024.0,5.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 5010},91979508-3e08-4268-bafc-5caa3e97fd31,19.0,10.0,sebs-floatOperation,False,RAM1536,1722578907830,1536.0,538320896.0,12140544.0,0.0,10.0,6,9216.0,74,1536,6.0,0.0,10.0,4.0,0.0
1024.0,3.0,0,73.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 2910},55b89c83-f847-41c5-a968-700bd9b7c996,19.0,9.0,sebs-floatOperation,False,RAM1280,1722578901904,1280.0,538324992.0,12136448.0,0.0,9.0,4,5120.0,73,1280,4.0,0.0,10.0,5.0,0.0
1024.0,6.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6610},a0a7df1b-d9d9-4d48-b03b-22b2f6662fd4,19.0,10.0,sebs-floatOperation,False,RAM2048,1722578907496,2048.0,538320896.0,12140544.0,0.0,10.0,7,14336.0,74,2048,7.0,0.0,10.0,3.0,10.0
1024.0,6.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 7810},6860fe18-1abb-4804-b286-865ddf55c76d,19.0,10.0,sebs-floatOperation,False,RAM1792,1722578906613,1792.0,538320896.0,12140544.0,0.0,10.0,7,12544.0,74,1792,7.0,0.0,10.0,4.0,0.0
1024.0,6.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 7010},7979f7eb-d066-4e0f-a469-4394d88a7253,20.0,11.0,sebs-floatOperation,False,RAM1024,1722578906355,1024.0,538320896.0,12140544.0,0.0,11.0,7,7168.0,74,1024,7.0,0.0,11.0,7.0,0.0
1024.0,5.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 5410},cc895188-2ad6-46e9-8673-4dfd236420f0,19.0,10.0,sebs-floatOperation,False,RAM1792,1722578907141,1792.0,538320896.0,12140544.0,0.0,10.0,6,10752.0,74,1792,6.0,0.0,9.0,4.0,10.0
1024.0,6.0,0,74.0,14943.0,0.0,14745.0,0.0,550461440.0,,{'n': 6610},105b4c9c-93b7-4629-add5-8968468c9bdf,19.0,9.0,sebs-floatOperation,False,RAM1664,1722578907283,1664.0,538320896.0,12140544.0,198.0,9.0,7,11648.0,74,1664,7.0,0.0,10.0,4.0,0.0
1024.0,3.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 610},ce68028f-8dfa-47ab-a54a-b8a29701e336,19.0,10.0,sebs-floatOperation,False,RAM1664,1722578905022,1664.0,538320896.0,12140544.0,0.0,10.0,4,6656.0,74,1664,4.0,0.0,10.0,4.0,0.0
1024.0,3.0,0,74.0,9339.0,10.0,2882.0,0.0,550461440.0,,{'n': 110},1aa1e631-06f4-44c6-bd99-e2f4395b0538,20.0,9.0,sebs-floatOperation,False,RAM1792,1722578905095,1792.0,538320896.0,12140544.0,6457.0,9.0,4,7168.0,74,1792,4.0,0.0,10.0,4.0,0.0
1024.0,6.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6810},bd11234d-99ec-4070-b7ee-8d8280a1bd2b,20.0,10.0,sebs-floatOperation,False,RAM768,1722578907784,768.0,538320896.0,12140544.0,0.0,10.0,7,5376.0,74,768,7.0,0.0,10.0,9.0,10.0
1024.0,8.0,0,72.0,84.0,50.0,42.0,524.0,550461440.0,524.0,{'n': 2910},d34ec440-44f0-4e63-8220-730117091021,23.0,9.0,sebs-floatOperation,True,RAM896,1722578901839,896.0,538324992.0,12136448.0,42.0,8.0,9,8064.0,72,896,9.0,0.0,10.0,8.0,30.0
1024.0,8.0,0,73.0,12275.0,20.0,4639.0,0.0,550461440.0,,{'n': 8910},a62371ee-c90f-4157-b67a-1e538987519e,20.0,9.0,sebs-floatOperation,False,RAM1920,1722578908331,1920.0,538320896.0,12140544.0,7636.0,9.0,9,17280.0,73,1920,9.0,0.0,10.0,3.0,10.0
1024.0,10.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 5110},21ab626d-bfc9-4545-add8-18e9c2b5c606,20.0,11.0,sebs-floatOperation,False,RAM512,1722578907695,512.0,538320896.0,12140544.0,0.0,11.0,11,5632.0,74,512,11.0,0.0,10.0,14.0,20.0
1024.0,5.0,0,72.0,84.0,50.0,42.0,532.0,550461440.0,532.0,{'n': 1010},bd2bdfe1-482d-448f-9fba-f3c8869385f0,21.0,9.0,sebs-floatOperation,True,RAM1792,1722578902968,1792.0,538324992.0,12136448.0,42.0,8.0,6,10752.0,72,1792,6.0,0.0,10.0,4.0,20.0
1024.0,4.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 4010},679b9e18-1f6a-4d2c-aaa8-7ecc18a612ea,19.0,10.0,sebs-floatOperation,False,RAM2048,1722578905138,2048.0,538320896.0,12140544.0,0.0,10.0,5,10240.0,74,2048,5.0,0.0,10.0,3.0,0.0
1024.0,7.0,0,74.0,0.0,10.0,0.0,0.0,550461440.0,,{'n': 7210},6a43da56-f277-4504-b355-91771e489c2b,20.0,10.0,sebs-floatOperation,False,RAM640,1722578907130,640.0,538320896.0,12140544.0,0.0,10.0,8,5120.0,74,640,8.0,0.0,10.0,11.0,0.0
1024.0,8.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 9610},c017a89f-cbce-40ef-b587-de01079aa8c5,19.0,11.0,sebs-floatOperation,False,RAM2304,1722578907094,2304.0,538320896.0,12140544.0,0.0,11.0,9,20736.0,74,2304,9.0,0.0,10.0,3.0,0.0
1024.0,10.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 7910},601684a2-917f-43e1-aad1-2a0cbb49238a,20.0,10.0,sebs-floatOperation,False,RAM640,1722578906309,640.0,538320896.0,12140544.0,0.0,10.0,11,7040.0,74,640,11.0,0.0,10.0,11.0,10.0
1024.0,5.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6110},85bc7104-eec5-457a-aa30-4ae960f2d8d9,20.0,10.0,sebs-floatOperation,False,RAM512,1722578907068,512.0,538320896.0,12140544.0,0.0,10.0,6,3072.0,74,512,6.0,0.0,9.0,14.0,0.0
1024.0,5.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6410},2701e8b6-50cb-4eb3-a193-edeecd785136,19.0,10.0,sebs-floatOperation,False,RAM1408,1722578907223,1408.0,538320896.0,12140544.0,0.0,10.0,6,8448.0,74,1408,6.0,0.0,10.0,5.0,10.0
1024.0,6.0,0,73.0,12660.0,0.0,3772.0,0.0,550461440.0,,{'n': 6410},0eeb17e3-4bf8-49e8-a927-4259dd826f0e,19.0,10.0,sebs-floatOperation,False,RAM2816,1722578906729,2816.0,538320896.0,12140544.0,8888.0,10.0,7,19712.0,73,2816,7.0,0.0,10.0,2.0,10.0
1024.0,5.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6810},9a60d9ce-5ebd-4cc1-a22a-b73472beaa83,19.0,11.0,sebs-floatOperation,False,RAM2048,1722578907385,2048.0,538320896.0,12140544.0,0.0,11.0,6,12288.0,74,2048,6.0,0.0,10.0,3.0,10.0
1024.0,3.0,0,72.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 410},3df74fc0-26b4-497e-aab6-497099600c4b,20.0,9.0,sebs-floatOperation,False,RAM3008,1722578904528,3008.0,538324992.0,12136448.0,0.0,9.0,4,12032.0,72,3008,4.0,0.0,10.0,2.0,10.0
1024.0,5.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 3510},28b0a2e8-bc80-43f8-959d-8d9aeccd314d,20.0,10.0,sebs-floatOperation,False,RAM1408,1722578905060,1408.0,538320896.0,12140544.0,0.0,10.0,6,8448.0,74,1408,6.0,0.0,11.0,5.0,0.0
1024.0,2.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 810},b5cbedee-f755-4d3f-9e6b-0c263e73c2d9,20.0,10.0,sebs-floatOperation,False,RAM2176,1722578905129,2176.0,538320896.0,12140544.0,0.0,10.0,3,6528.0,74,2176,3.0,0.0,10.0,3.0,0.0
1024.0,6.0,0,74.0,15260.0,0.0,6744.0,0.0,550461440.0,,{'n': 7410},a22647d2-a36e-42a1-a5c6-eb6cdb982bb2,20.0,10.0,sebs-floatOperation,False,RAM2816,1722578906820,2816.0,538320896.0,12140544.0,8516.0,10.0,7,19712.0,74,2816,7.0,0.0,10.0,2.0,0.0
1024.0,5.0,0,74.0,0.0,0.0,0.0,0.0,550461440.0,,{'n': 6010},441d3783-99cf-4285-b846-a8eb41b1f1fb,19.0,10.0,sebs-floatOperation,False,RAM1152,1722578907272,1152.0,538320896.0,12140544.0,0.0,10.0,6,6912.0,74,1152,6.0,0.0,11.0,6.0,10.0
