version,total_memory,tmp_max,cpu_user_time,fd_use,tmp_used,rx_bytes,request_id,payload,insights_duration,shutdown,duration,threads_max,init_duration,agent_memory_max,agent_memory_avg,total_network,billed_duration,function_error,cold_start,insight_init_duration,billed_mb_ms,fd_max,memory_used,memory_size,memory_utilisation,shutdown_reason,cpu_system_time,start_time,tmp_free,function_name,tx_bytes,used_memory_max
RAM1024,1024,550461440,930,21,12140544,7677,23d60230-a09b-4804-8053-0c192f54f8a9,{'n': 8210},3081,1,3082,10,,10,10,15502,3082,Runtime exited with error: signal: killed,False,0,3155968,1024,1025,1024,100,failure,560,1722319047232,538320896,workbench-matmul,7825,1025
RAM1664,1664,550461440,140,21,12140544,926,6b0d46cc-6d57-480e-94e5-6798a2122de3,{'n': 1310},162,0,163,10,,10,10,4191,163,,False,0,271232,1024,614,1664,36,0,0,1722318947213,538320896,workbench-matmul,3265,614
RAM2560,2560,550461440,2660,21,12140544,496,683b9535-9bfc-463d-80b6-fcd80cdf7031,{'n': 3910},3193,0,3194,10,,11,10,4985,3194,,False,0,8176640,1024,475,2560,18,0,230,1722318934847,538320896,workbench-matmul,4489,475
RAM1664,1664,550461440,0,21,12140544,6779,a961b27e-9cf7-4142-be86-f3755b50f0b0,{'n': 110},4,0,5,10,,11,11,10998,5,,False,0,8320,1024,689,1664,41,0,0,1722318940853,538320896,workbench-matmul,4219,689
,,,,,,,3db62f68-4919-43e8-ac86-36fbe9ae4446,{'n': 5010},,,24674,,,,,,,Runtime exited with error: signal: killed,,,,,129,128,,,,1722319000866,,,,
RAM2304,2304,550461440,10650,22,12140544,16041,fe16d142-14f1-48c5-a311-e04e40d3a9d6,{'n': 5810},8729,0,8730,10,,11,10,27370,8730,,False,0,20113920,1024,1637,2304,71,0,460,1722319035338,538320896,workbench-matmul,11329,1637
RAM2304,2304,550461440,25440,21,12140544,7845,74a03748-d293-48a4-8d95-2060f0af8313,{'n': 7810},21169,0,21170,10,,11,11,15664,21170,,False,0,48775680,1024,1528,2304,66,0,1030,1722319031137,538320896,workbench-matmul,7819,1528
RAM896,896,550461440,7220,21,12140544,222,be3da1ce-6418-4911-8fd9-311ad67b224c,{'n': 5010},17962,0,17963,9,,10,10,300,17963,,False,0,16094848,1024,694,896,77,0,410,1722319040251,538320896,workbench-matmul,78,694
RAM2560,2560,550461440,25300,21,12140544,7755,493d2394-6374-4373-99ea-862f528fb512,{'n': 7810},18483,0,18484,10,,10,10,27900,18484,,False,0,47319040,1024,2343,2560,91,0,1070,1722319171566,538320896,workbench-matmul,20145,2343
RAM2816,2816,550461440,29610,22,12140544,718,f7e6e50f-2a84-4893-83f7-abe67ab09b73,{'n': 8210},20013,0,20014,10,,10,10,4011,20014,,False,0,56359424,1024,1678,2816,59,0,1340,1722319043793,538320896,workbench-matmul,3293,1678
RAM2560,2560,550461440,10680,21,12140544,760,7fc3410d-bae0-4dc7-9c1e-d5318e4c49dd,{'n': 6110},8658,0,8659,10,,10,10,4092,8659,,False,0,22167040,1024,983,2560,38,0,440,1722318996297,538320896,workbench-matmul,3332,983
RAM3008,3008,550461440,70,21,12140544,768,e294d6bd-36b6-4011-aa03-13271fa3141e,{'n': 910},56,0,57,10,,11,11,1869,57,,False,0,171456,1024,136,3008,4,0,60,1722314533226,538320896,workbench-matmul,1101,136
RAM2176,2176,550461440,23350,21,12140544,7767,07cffbc4-bede-4afc-b017-af9a58a9dbe9,{'n': 7610},20189,0,20190,10,,11,11,15558,20190,,False,0,43933440,1024,1679,2176,77,0,720,1722319100417,538320896,workbench-matmul,7791,1679
RAM512,512,550461440,430,21,12140544,222,daab2805-370a-4d2b-bb50-f3742b754b08,{'n': 8010},7443,1,7444,9,,9,8,300,7444,Runtime exited with error: signal: killed,False,0,3811328,1024,513,512,100,failure,270,1722319048189,538320896,workbench-matmul,78,513
RAM1280,1280,550461440,13600,21,12140544,7965,df8ece6d-b710-4703-9079-c3d5bab38df2,{'n': 6210},19254,0,19255,9,,10,10,15804,19255,,False,0,24646400,1024,1001,1280,78,0,370,1722319030948,538320896,workbench-matmul,7839,1001
RAM2688,2688,550461440,19400,21,12140544,7671,12e1fa0b-42e9-426f-8b17-90a5eff44eb6,{'n': 7110},13498,0,13499,10,,11,11,15588,13499,,False,0,36285312,1024,1641,2688,61,0,630,1722319085399,538320896,workbench-matmul,7917,1641
RAM384,384,550461440,10,21,12140544,0,e6b565fa-bc11-4fe6-bb21-af2f102f18a8,{'n': 110},5671,0,5672,9,,10,10,0,5672,,False,0,2178048,1024,104,384,27,0,10,1722318946205,538320896,workbench-matmul,0,104
,,,,,,,8f7ddcef-ac16-4504-a8d3-1827491a6618,{'n': 8510},,,5514,,,,,,,Runtime exited with error: signal: killed,,,,,1664,1664,,,,1722319132715,,,,
RAM1152,1152,550461440,5220,21,12140544,222,d0ece2df-f8ce-4b85-aec1-35f10e8db3ba,{'n': 4510},8366,0,8367,10,,10,10,300,8367,,False,0,9638784,1024,635,1152,55,0,180,1722318952017,538320896,workbench-matmul,78,635
RAM1024,1024,550461440,340,21,12140544,496,a898b1b2-d601-4869-8a5a-f6d84ded56d6,{'n': 1810},693,0,694,10,,10,10,6321,694,,False,0,710656,1024,655,1024,63,0,30,1722318949441,538320896,workbench-matmul,5825,655
RAM2176,2176,550461440,6920,22,12136448,42,a0bfb19b-54b3-4660-9409-f977f4b9bd0d,{'n': 5010},6344,0,6345,11,1224,9,9,84,6345,,True,1224,13806720,1024,698,2176,32,0,650,1722319013329,538324992,workbench-matmul,42,698
RAM3008,3008,550461440,10,22,12136448,0,9281c71c-f759-414c-b9cf-134d97f86282,{'n': 110},2,0,3,9,,9,9,0,3,,False,0,9024,1024,128,3008,4,0,20,1722318920798,538324992,workbench-matmul,0,128
RAM512,512,550461440,30,21,12140544,0,3f1704d5-0b4d-447f-938d-ccaf7b0ffed3,{'n': 710},124,0,125,10,,10,10,0,125,,False,0,64000,1024,139,512,27,0,0,1722314532382,538320896,workbench-matmul,0,139
RAM1920,1920,550461440,2240,21,12140544,538,15f8898a-9026-45ab-b300-2184ea98ec81,{'n': 3410},2227,0,2228,10,,10,10,3792,2228,,False,0,4277760,1024,706,1920,36,0,120,1722318962237,538320896,workbench-matmul,3254,706
RAM128,128,550461440,70,21,12140544,0,0802d7d5-b6a2-4d99-be6a-9f5356603980,,75474,1,75475,9,,9,6,0,75475,Runtime exited with error: signal: killed,False,0,9660800,1024,128,128,100,failure,90,1722319024282,538320896,workbench-matmul,0,128
RAM2176,2176,550461440,40,21,12140544,66,aa56cc05-a15d-4481-a491-4e720027d2bf,{'n': 810},35,0,36,10,,10,10,5762,36,,False,0,78336,1024,231,2176,10,0,0,1722318923562,538320896,workbench-matmul,5696,231
RAM640,640,550461440,10,22,12140544,732,17fe35b4-4292-4eef-89da-9bb71941bac6,{'n': 510},51,0,52,10,,10,10,4674,52,,False,0,33280,1024,469,640,73,0,0,1722318942053,538320896,workbench-matmul,3942,469
RAM1280,1280,550461440,950,21,12140544,42,81556b32-05ee-4fdc-a075-2b7d378d34f2,{'n': 7710},5968,1,5969,9,,10,10,84,5969,Runtime exited with error: signal: killed,False,0,7640320,1024,1280,1280,100,failure,1980,1722319092673,538320896,workbench-matmul,42,1280
,,,,,,,f204c8d0-c917-49c3-93e4-d0fa2135c1c0,{'n': 7810},,,8079,,,,,,,Runtime exited with error: signal: killed,,,,,640,640,,,,1722318985106,,,,
RAM256,256,550461440,120,22,12136448,0,9b1fd08b-ad13-45cd-8836-daf9a92ee896,{'n': 3010},5232,1,5233,10,1120,9,9,0,5233,Runtime exited with error: signal: killed,True,1120,1339648,1024,256,256,100,failure,290,1722318920348,538324992,workbench-matmul,0,256
RAM384,384,550461440,140,21,12140544,0,06d0c2c7-cb34-4d47-8030-391dd80ca0e4,{'n': 1410},7134,0,7135,9,,11,10,0,7135,,False,0,2739840,1024,155,384,40,0,30,1722318928807,538320896,workbench-matmul,0,155
RAM128,128,550461440,40,22,12136448,0,9e1d8cfb-17f4-434c-9159-e2b537f102fc,{'n': 4710},6370,1,6371,9,1236,9,5,0,6371,Runtime exited with error: signal: killed,True,1236,815488,1024,129,128,100,failure,120,1722318921586,538324992,workbench-matmul,0,129
RAM2176,2176,550461440,1290,21,12140544,0,2eb26e2d-02e4-432b-a9f2-72815d0d960c,{'n': 2810},1148,0,1149,10,,10,10,0,1149,,False,0,2500224,1024,588,2176,27,0,60,1722318965165,538320896,workbench-matmul,0,588
RAM896,896,550461440,790,21,12140544,0,3fa860e9-596b-4dc2-af6c-c0af1cf277a6,{'n': 8110},5418,1,5419,9,,10,10,0,5419,Runtime exited with error: signal: killed,False,0,4855424,1024,896,896,100,failure,480,1722319049237,538320896,workbench-matmul,0,896
RAM128,128,550461440,90,22,12136448,42,e0415a54-e037-421e-bf08-dd76b9ba34a1,{'n': 1110},2179,0,2180,10,1316,9,9,84,2180,,True,1316,279040,1024,120,128,93,0,70,1722318917404,538324992,workbench-matmul,42,120
RAM1280,1280,550461440,30,21,12140544,430,165d1b05-549c-4240-9b0d-27e778e5ae7e,{'n': 810},68,0,69,10,,11,11,496,69,,False,0,88320,1024,631,1280,49,0,0,1722318943558,538320896,workbench-matmul,66,631
RAM128,128,550461440,60,21,12140544,0,83dd9f77-5ccc-4b25-8532-cfee3cefadf7,{'n': 2610},25046,1,25047,10,,11,6,0,25047,Runtime exited with error: signal: killed,False,0,3206016,1024,128,128,100,failure,70,1722318950468,538320896,workbench-matmul,0,128
RAM128,128,550461440,20,22,12136448,42,d07c45d9-5da1-4503-a754-209d61bbc047,{'n': 110},188,0,189,10,1091,9,8,84,189,,True,1091,24192,1024,111,128,86,0,70,1722314530116,538324992,workbench-matmul,42,111
RAM1664,1664,550461440,370,22,12140544,0,356c8b32-24cb-4161-a228-df72b9a26652,{'n': 1810},446,0,447,10,,11,11,0,447,,False,0,743808,1024,654,1664,39,0,40,1722318950516,538320896,workbench-matmul,0,654
RAM256,256,550461440,190,21,12140544,8231,e29d2c1f-1325-4aa5-a745-f9e343c697f2,{'n': 5610},5232,1,5233,10,,10,9,19230,5233,Runtime exited with error: signal: killed,False,0,1339648,1024,256,256,100,failure,330,1722318991193,538320896,workbench-matmul,10999,256
RAM2048,2048,550461440,20,22,12136448,42,f15eeea4-354f-436c-84bc-d4e29dbdc936,{'n': 310},13,0,14,9,1256,9,8,84,14,,True,1256,28672,1024,113,2048,5,0,40,1722318918450,538324992,workbench-matmul,42,113
RAM2304,2304,550461440,47690,21,12140544,7917,491b45f5-c921-4fa5-9bbf-d15c058bf92a,{'n': 9710},38721,0,38722,10,,11,11,15860,38722,,False,0,89215488,1024,2295,2304,99,0,1760,1722319064829,538320896,workbench-matmul,7943,2295
RAM1024,1024,550461440,1200,22,12140544,496,26a276bd-db98-4b6a-b8aa-1189f28307c1,{'n': 2710},2257,0,2258,10,,10,10,3709,2258,,False,0,2312192,1024,292,1024,28,0,120,1722318921796,538320896,workbench-matmul,3213,292
RAM2816,2816,550461440,30,21,12140544,0,faf90994-f016-4b0e-8466-4f7d2be691d3,{'n': 810},36,0,37,10,,10,10,0,37,,False,0,104192,1024,253,2816,8,0,10,1722318923776,538320896,workbench-matmul,0,253
RAM640,640,550461440,660,21,12140544,496,88daa4a5-342b-483f-a83e-eaf1d0a5313c,{'n': 2410},2697,0,2698,10,,11,11,3701,2698,,False,0,1726720,1024,316,640,49,0,40,1722318950905,538320896,workbench-matmul,3205,316
RAM1920,1920,550461440,37970,21,12140544,7863,37c50447-431d-46b6-acc1-446008d6da3e,{'n': 8910},36633,0,36634,9,,10,10,15802,36634,,False,0,70337280,1024,1920,1920,100,0,1120,1722319177220,538320896,workbench-matmul,7939,1920
RAM1792,1792,550461440,27810,21,12136448,42,8774c1ac-7932-4281-9591-eddb1279dde9,{'n': 8010},29607,0,29608,9,1274,9,9,84,29608,,True,1274,53057536,1024,1600,1792,89,0,2050,1722319020302,538324992,workbench-matmul,42,1600
RAM2560,2560,550461440,4520,21,12140544,7713,34e4b2a3-0934-44b3-bed5-9bec710af506,{'n': 4310},3384,0,3385,10,,11,11,18056,3385,,False,0,8665600,1024,573,2560,22,0,250,1722318966967,538320896,workbench-matmul,10343,573
RAM2688,2688,550461440,42000,21,12140544,8091,4c066a56-b4dc-4bb0-a289-3787614ac1b8,{'n': 9310},28919,0,28920,10,,10,10,16074,28920,,False,0,77736960,1024,2340,2688,87,0,1170,1722319182291,538320896,workbench-matmul,7983,2340
RAM1792,1792,550461440,2660,21,12140544,604,eb5d45cc-7452-4ea8-9e3d-4eb8be3b9a71,{'n': 3610},2759,0,2760,10,,11,11,5134,2760,,False,0,4945920,1024,679,1792,37,0,120,1722318952465,538320896,workbench-matmul,4530,679
RAM1664,1664,550461440,24920,21,12140544,7833,07e02000-8c27-49b4-93ea-0e9d97c18f8f,{'n': 7710},27774,0,27775,10,,11,11,15552,27775,,False,0,46217600,1024,1491,1664,89,0,1180,1722319012305,538320896,workbench-matmul,7719,1491
RAM1280,1280,550461440,210,22,12140544,152917,48643903-2749-4617-b1af-1c4a8f4eb5fd,{'n': 1410},414,0,415,10,,10,10,230188,415,,False,0,531200,1024,163,1280,12,0,60,1722318923152,538320896,workbench-matmul,77271,163
RAM3008,3008,550461440,3980,21,12140544,926,31ef97bf-bcd3-45af-8bac-61dd0072cabe,{'n': 4110},2594,0,2595,10,,11,11,4198,2595,,False,0,7805760,1024,569,3008,18,0,240,1722318964545,538320896,workbench-matmul,3272,569
RAM2560,2560,550461440,40,22,12140544,430,a37ea856-1649-49ee-9f52-6cb327d29ac7,{'n': 710},26,0,27,10,,11,11,496,27,,False,0,69120,1024,262,2560,10,0,0,1722318923814,538320896,workbench-matmul,66,262
RAM1792,1792,550461440,33960,21,12140544,7713,ba276aad-aad1-4f96-8615-cfb84c1f5b95,{'n': 8610},35141,0,35142,11,,10,10,15536,35142,,False,0,62974464,1024,1792,1792,100,0,1520,1722319031423,538320896,workbench-matmul,7823,1792
RAM1792,1792,550461440,1060,21,12140544,7515,552c6d47-223d-4e83-b0c3-1a781bde9963,{'n': 9310},5326,1,5327,10,,11,10,12274,5327,Runtime exited with error: signal: killed,False,0,9545984,1024,1792,1792,100,failure,1890,1722319083613,538320896,workbench-matmul,4759,1792
RAM1664,1664,550461440,24270,21,12140544,7941,78ba48b1-0649-4ffb-96f7-d521f5321427,{'n': 7710},26763,0,26764,10,,11,11,15840,26764,,False,0,44535296,1024,1604,1664,96,0,840,1722319061643,538320896,workbench-matmul,7899,1604
RAM1280,1280,550461440,2290,21,12140544,42,2cc3a669-6728-41e8-8669-200eeb620330,{'n': 3410},3474,0,3475,10,,11,11,84,3475,,False,0,4448000,1024,389,1280,30,0,200,1722318926204,538320896,workbench-matmul,42,389
RAM3008,3008,550461440,2870,21,12140544,496,b1282d16-c717-4717-bff7-ff2a6dfe83b5,{'n': 3710},1872,0,1873,10,,11,11,4990,1873,,False,0,5633984,1024,688,3008,22,0,140,1722318956049,538320896,workbench-matmul,4494,688
RAM2816,2816,550461440,1410,21,12140544,7879,c07893c8-a6f5-4b8f-ace6-83417a12495e,{'n': 2910},1001,0,1002,11,,10,10,15610,1002,,False,0,2821632,1024,642,2816,22,0,100,1722318968638,538320896,workbench-matmul,7731,642
RAM2304,2304,550461440,13390,21,12140544,7713,8f29eb68-0d20-44f5-bf3c-4638bf951bc8,{'n': 6310},10921,0,10922,10,,11,11,15500,10922,,False,0,25164288,1024,2120,2304,92,0,500,1722319098851,538320896,workbench-matmul,7787,2120
RAM2944,2944,550461440,310,21,12140544,0,5dbe4fff-9861-4a05-ab04-06d075b81d06,{'n': 1710},221,0,222,10,,11,11,0,222,,False,0,653568,1024,631,2944,21,0,30,1722318953432,538320896,workbench-matmul,0,631
RAM2560,2560,550461440,5030,21,12140544,496,a343e87d-c701-45ed-82ee-f40b2bf107b5,{'n': 4510},3751,0,3752,10,,11,11,3708,3752,,False,0,9605120,1024,613,2560,23,0,240,1722318985887,538320896,workbench-matmul,3212,613
RAM1920,1920,550461440,4740,21,12140544,222,cac9dd05-3d84-43b3-b7db-6c0496b2fc76,{'n': 4410},4648,0,4649,10,,10,10,300,4649,,False,0,8926080,1024,706,1920,36,0,170,1722318967216,538320896,workbench-matmul,78,706
RAM2176,2176,550461440,20570,21,12140544,7875,45ef00d2-cf81-4972-9fed-fdd784685808,{'n': 7310},17706,0,17707,9,,10,10,15710,17707,,False,0,38530432,1024,2176,2176,100,0,590,1722319146129,538320896,workbench-matmul,7835,2176
RAM128,128,550461440,30,22,12136448,42,3194cabe-2bd7-41f1-9e26-9f38c7afd886,{'n': 310},249,0,250,10,1298,9,8,84,250,,True,1298,32000,1024,115,128,89,0,40,1722314530274,538324992,workbench-matmul,42,115
RAM896,896,550461440,1360,22,12140544,7425,f823373f-c63f-4c69-91e5-38c9dbce84a8,{'n': 2810},2958,0,2959,11,,10,10,15188,2959,,False,0,2651264,1024,571,896,63,0,100,1722318933958,538320896,workbench-matmul,7763,571
RAM2176,2176,550461440,720,21,12140544,430,1843696c-8b5f-47b6-ab54-4c6057233404,{'n': 2310},661,0,662,10,,10,10,496,662,,False,0,1440512,1024,634,2176,29,0,50,1722318954740,538320896,workbench-matmul,66,634
RAM1024,1024,550461440,640,22,12140544,15769,e876007c-1819-4afe-b327-b20b6922d101,{'n': 2210},1368,0,1369,9,,10,10,26958,1369,,False,0,1401856,1024,232,1024,22,0,120,1722318918641,538320896,workbench-matmul,11189,232
RAM128,128,550461440,0,21,12140544,156,8350883c-8a6a-4ebb-b437-a572ca07101e,{'n': 9010},8,0,9,10,,10,10,288,9,,False,0,1152,1024,104,128,81,0,0,1722319062022,538320896,workbench-matmul,132,104
RAM768,768,550461440,1200,22,12140544,46535,8504a51d-f03d-43f6-8d61-f44fad2432d6,{'n': 2710},3019,0,3020,9,,10,10,73548,3020,,False,0,2319360,1024,527,768,68,0,70,1722318929658,538320896,workbench-matmul,27013,527
RAM2304,2304,550461440,4750,22,12140544,7803,7d1bb6ed-55ad-43d5-8cc6-c45aa956e186,{'n': 4410},3936,0,3937,10,,11,11,15712,3937,,False,0,9070848,1024,654,2304,28,0,250,1722318996935,538320896,workbench-matmul,7909,654
RAM128,128,550461440,30,21,12140544,0,3b1b6372-3384-4bc3-afdd-e061bdea1a53,{'n': 6110},20921,0,20922,9,,11,10,0,20922,,False,0,2678016,1024,104,128,81,0,60,1722318972685,538320896,workbench-matmul,0,104
RAM1664,1664,550461440,5290,21,12140544,264,65c7f2e0-1eaa-449d-9be0-e5d651cb8149,{'n': 4510},6090,0,6091,10,,10,10,384,6091,,False,0,10135424,1024,619,1664,37,0,440,1722318934171,538320896,workbench-matmul,120,619
RAM1408,1408,550461440,21020,21,12140544,264,356ecee2-3f52-4590-b3fc-b24a4ecccedd,{'n': 7210},29141,0,29142,10,,10,10,384,29142,,False,0,41031936,1024,1314,1408,93,0,590,1722319132520,538320896,workbench-matmul,120,1314
RAM1408,1408,550461440,2520,22,12140544,42,05d4d465-4314-47d3-aa81-b5daafe931fe,{'n': 3510},3381,0,3382,10,,10,10,84,3382,,False,0,4761856,1024,404,1408,28,0,180,1722318928493,538320896,workbench-matmul,42,404
RAM128,128,550461440,320,21,12140544,0,9953e7b0-37f1-4dd9-b830-d7e85b34e5ea,{'n': 1810},28266,0,28267,9,,10,4,0,28267,,False,0,3618176,1024,128,128,100,0,30,1722318975737,538320896,workbench-matmul,0,128
,,,,,,,d57845c4-593a-4fb8-94b0-1b6b1de37e61,{'n': 8510},,,4611,,,,,,,Runtime exited with error: signal: killed,,,,,1537,1536,,,,1722319067251,,,,
,,,,,,,ae5418d4-15ae-4fc7-a4dd-24a27b59a5c6,{'n': 9210},,,4296,,,,,,,Runtime exited with error: signal: killed,,,,,1664,1664,,,,1722319151234,,,,
RAM512,512,550461440,420,22,12140544,7557,d9707edd-a8fe-4973-b313-691d84b9ea7a,{'n': 6010},2951,1,2952,10,,7,6,15326,2952,Runtime exited with error: signal: killed,False,0,1511424,1024,513,512,100,failure,240,1722318953572,538320896,workbench-matmul,7769,513
RAM1152,1152,550461440,5970,21,12140544,7917,6ead5e7e-5384-41e0-bb88-99f20bf5cc90,{'n': 4710},9551,0,9552,10,,10,10,15858,9552,,False,0,11003904,1024,1072,1152,93,0,310,1722318995489,538320896,workbench-matmul,7941,1072
RAM2560,2560,550461440,7440,21,12140544,496,89cc1607-879a-470b-9e87-60e9fa7a9deb,{'n': 5410},6117,0,6118,10,,10,10,3706,6118,,False,0,15662080,1024,797,2560,31,0,400,1722318977480,538320896,workbench-matmul,3210,797
RAM384,384,550461440,2000,22,12136448,42,ce056181-31fb-4f40-be26-88eb35f44be9,{'n': 3210},10985,0,10986,10,1288,9,9,84,10986,,True,1288,4218624,1024,355,384,92,0,300,1722318926070,538324992,workbench-matmul,42,355
RAM1024,1024,550461440,3180,22,12140544,16315,21b8dd0d-d881-474a-90b8-bc9c418fd271,{'n': 3810},5874,0,5875,10,,10,10,30553,5875,,False,0,6016000,1024,550,1024,53,0,220,1722318946629,538320896,workbench-matmul,14238,550
RAM2176,2176,550461440,3060,21,12140544,562,62c36611-f790-45b3-8c21-63616d9e99aa,{'n': 3810},2791,0,2792,9,,10,10,5061,2792,,False,0,6075392,1024,457,2176,21,0,180,1722318932638,538320896,workbench-matmul,4499,457
RAM128,128,550461440,20,21,12140544,7491,f8356fff-fdca-44a3-bcf4-bc2f6ab8c977,{'n': 610},477,0,478,10,,10,10,15354,478,,False,0,61184,1024,110,128,85,0,10,1722318942215,538320896,workbench-matmul,7863,110
RAM2432,2432,550461440,35160,22,12136448,42,fca72fcd-0a20-4cc6-8614-0bb32665dda8,{'n': 9310},42988,0,42989,11,1066,9,9,84,42989,,True,1066,104549248,1024,2118,2432,87,0,1900,1722319057027,538324992,workbench-matmul,42,2118
RAM3008,3008,550461440,23370,21,12140544,7821,3b3a51f3-1151-4951-bc47-67de47535157,{'n': 7610},14614,0,14615,10,,11,11,15716,14615,,False,0,43961920,1024,2251,3008,74,0,780,1722319115223,538320896,workbench-matmul,7895,2251
RAM640,640,550461440,5530,22,12140544,7833,19d65f6f-64d9-4f5e-9cca-aa6c54280423,{'n': 4610},16406,0,16407,10,,11,11,15680,16407,,False,0,10500480,1024,640,640,100,0,150,1722318961078,538320896,workbench-matmul,7847,640
RAM128,128,550461440,10,21,12140544,7019,b4c74bdb-e68c-46c1-bb39-0ed76e05a736,{'n': 7910},74,0,75,9,,4,4,11536,75,,False,0,9600,1024,128,128,100,0,0,1722318977175,538320896,workbench-matmul,4517,128
RAM1536,1536,550461440,1990,22,12136448,42,68c65355-d6f4-42e4-80f4-e60a8e7085c5,{'n': 3210},2606,0,2607,10,1301,9,9,84,2607,,True,1301,4004352,1024,355,1536,23,0,310,1722318973008,538324992,workbench-matmul,42,355
RAM1664,1664,550461440,2750,22,12136448,42,7b8380c8-cbf7-4e18-81fa-463982f78c71,{'n': 3610},3294,0,3295,10,1276,9,9,84,3295,,True,1276,5482880,1024,419,1664,25,0,390,1722318982260,538324992,workbench-matmul,42,419
RAM1664,1664,550461440,1560,22,12140544,93171,addee647-d2a5-454d-8b6b-e21fc0b47ec3,{'n': 3010},1926,0,1927,9,,11,11,148772,1927,,False,0,3206528,1024,340,1664,20,0,230,1722318925143,538320896,workbench-matmul,55601,340
RAM2432,2432,550461440,100,21,12140544,156,4214b58a-6bf9-45a6-9053-49c7dc0c8077,{'n': 1110},79,0,80,10,,10,10,288,80,,False,0,194560,1024,686,2432,28,0,20,1722318945784,538320896,workbench-matmul,132,686
RAM1536,1536,550461440,930,22,12140544,7611,0d4da397-22e5-4718-8b13-de6bca34db85,{'n': 8110},3090,1,3091,10,,11,10,15382,3091,Runtime exited with error: signal: killed,False,0,4747776,1024,1536,1536,100,failure,1250,1722318990824,538320896,workbench-matmul,7771,1536
RAM2304,2304,550461440,110,21,12140544,330,b47fb282-b5b7-4d79-a6a7-da782ad822af,{'n': 1110},87,0,88,10,,10,10,3643,88,,False,0,202752,1024,696,2304,30,0,0,1722318945773,538320896,workbench-matmul,3313,696
RAM1280,1280,550461440,1590,22,12140544,7647,a0016e13-cb3f-438c-baef-ce0629693bd8,{'n': 3010},2314,0,2315,10,,10,10,15410,2315,,False,0,2963200,1024,548,1280,42,0,80,1722318935955,538320896,workbench-matmul,7763,548
RAM768,768,550461440,640,21,12140544,264,6e2e06f1-6d51-45f9-9879-e3a93c38c9ce,{'n': 6510},7325,1,7326,9,,11,10,384,7326,Runtime exited with error: signal: killed,False,0,5626368,1024,768,768,100,failure,1050,1722319013985,538320896,workbench-matmul,120,768
RAM128,128,550461440,20,20,12140544,15388,d53d7ffd-8c96-4e4a-af9a-1513227474f3,{'n': 9810},34,0,35,10,,10,10,24805,35,,False,0,4480,1024,104,128,81,0,30,1722319169282,538320896,workbench-matmul,9417,104
RAM2944,2944,550461440,29570,21,12140544,7941,5d21534c-5d76-4243-b94a-a510b92eca3e,{'n': 8210},18724,0,18725,10,,10,10,15840,18725,,False,0,55126400,1024,2037,2944,69,0,810,1722319101778,538320896,workbench-matmul,7899,2037
RAM1280,1280,550461440,18350,21,12140544,7755,29ebe4c8-1914-437c-b9f3-3b2c228534a5,{'n': 6910},26053,0,26054,10,,10,10,15654,26054,,False,0,33349120,1024,1214,1280,94,0,540,1722319112476,538320896,workbench-matmul,7899,1214
,,,,,,,ccd2ef87-736a-4d79-8299-de077015db9e,{'n': 9810},,,6484,,,,,,,Runtime exited with error: signal: killed,,,,,1152,1152,,,,1722319175883,,,,
RAM3008,3008,550461440,2120,21,12140544,0,b9ddf0f1-5dbc-419b-89fe-2d1fa490fc22,{'n': 3310},1376,0,1377,10,,11,11,0,1377,,False,0,4142016,1024,577,3008,19,0,100,1722318974634,538320896,workbench-matmul,0,577
RAM2816,2816,550461440,210,21,12140544,0,a0a0255b-8a08-4d87-9e77-be42a2118ed8,{'n': 1410},139,0,140,10,,10,10,0,140,,False,0,394240,1024,253,2816,8,0,40,1722318923944,538320896,workbench-matmul,0,253
RAM640,640,550461440,5060,21,12140544,7887,664af2cc-c2c1-4f30-a727-6ef2406db18a,{'n': 4410},14549,0,14550,10,,11,11,15832,14550,,False,0,9312000,1024,560,640,87,0,160,1722318985344,538320896,workbench-matmul,7945,560
RAM768,768,550461440,180,22,12136448,42,cb1aec20-46c0-4fc8-9e62-6bedaa3476d3,{'n': 1210},406,0,407,10,1296,9,9,84,407,,True,1296,312576,1024,147,768,19,0,140,1722318915567,538324992,workbench-matmul,42,147
RAM2944,2944,550461440,1050,21,12140544,66,ab94bf83-4a70-4a4d-9ce7-4736b39d6b0d,{'n': 2610},713,0,714,10,,10,10,3212,714,,False,0,2102016,1024,418,2944,14,0,80,1722318935283,538320896,workbench-matmul,3146,418
RAM1536,1536,550461440,220,21,12140544,42,509d0bc8-4b59-41ca-b7e5-5fce458dce61,{'n': 1510},320,0,321,10,,10,10,84,321,,False,0,493056,1024,188,1536,12,0,50,1722318923391,538320896,workbench-matmul,42,188
RAM3008,3008,550461440,30700,22,12140544,16059,f832708b-422d-49f0-ab58-9476ad9557b9,{'n': 8310},19920,0,19921,10,,10,10,27502,19921,,False,0,59922368,1024,1717,3008,57,0,1910,1722319044873,538320896,workbench-matmul,11443,1717
RAM2304,2304,550461440,21880,21,12140544,7875,95593b09-d124-4181-9981-3877fd3937f9,{'n': 7410},17746,0,17747,10,,11,11,15840,17747,,False,0,40889088,1024,1997,2304,86,0,770,1722319149496,538320896,workbench-matmul,7965,1997
RAM2688,2688,550461440,350,21,12140544,496,9ddce2d2-07d1-41b5-86a6-e4b72fe37244,{'n': 1810},275,0,276,10,,10,10,4988,276,,False,0,741888,1024,635,2688,23,0,30,1722318951332,538320896,workbench-matmul,4492,635
